store,sub_store,url,rpc,title,review_id,creation_date,username,review_text,review_rating,variant_1,variant_2,device,job_id,download_time
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11190545709,2018-01-25 23:33:30,真***艺,京东服务好，速度快，我一直信赖京东，一直关注,5,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11190361907,2018-01-25 22:08:26,j***n,这是第二次买，孩子喝了很好,5,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11190344503,2018-01-25 22:01:48,j***t,日期五月的，不太新鲜。,4,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11190321848,2018-01-25 21:53:46,似***7,抗过敏的奶粉，营养均衡，贵！,5,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11190125462,2018-01-25 20:47:33,我***啊,给小宝贝买的.还没喝呢.囤货,5,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11190121516,2018-01-25 20:46:05,厌***伪,大宝宝一直喝的都是这个牌子  很好,5,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11189717428,2018-01-25 18:35:50,m***y,京东物流真的是不错的！只是现在白条感觉不如以前了，我有2个白条卡，结果现在不能还白条？？？,5,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11189686267,2018-01-25 18:24:42,j***小,还没喝，看着不错，和在沃尔玛买的一样,5,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11189621828,2018-01-25 18:00:25,x***1,宝宝一直喝这个牌子,5,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11189525047,2018-01-25 17:24:25,j***h,不错哦质量很好，老牌子了，值得信赖，会一直关注的...,5,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11189365952,2018-01-25 16:32:03,g***3,一直在京东上买的，质量没问题，比超市便宜很多，希望京东越做越好,5,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11189033347,2018-01-25 14:44:16,S***0,快递速度很快，孩子一直喝,5,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11188911577,2018-01-25 14:04:59,大***嘟,宝宝的粮食，购买多次了,5,1段 800g,1,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11188773757,2018-01-25 13:20:12,G***o,好,5,新升级1段,,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11188360778,2018-01-25 11:03:10,大***7,儿子一直喝这个牌子的奶粉，口感很接近母乳。这次本来要多买几罐的，可是断货了只剩一罐了。下次还会再来,5,新升级1段,,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11188122190,2018-01-25 09:47:29,x***n,宝宝一直喝，不会上火,5,新升级1段,,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11188113549,2018-01-25 09:44:37,x***n,宝宝一直喝，不会上火,5,新升级1段,,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11187916035,2018-01-25 08:25:48,j***j,第一次在这里买，是正品，物流超级给力。,5,新升级1段,,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11187756475,2018-01-25 03:03:21,s***n,一直都吃这个奶粉，还是很不错的哈！,5,新升级1段,,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11187737320,2018-01-25 01:48:33,i***1,一段没什么活动啊，这次买降了几块钱，已经觉得赚到了&hellip;&hellip;,5,新升级1段,,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11187437339,2018-01-24 22:18:19,x***5,宝宝喝的这个日期7月1号的，大便一天一次正常，也没有上火。日前5月份的大便不正常两三天一次有点干。,5,新升级1段,,,57026169,2018-01-26 12:21:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11187302417,2018-01-24 21:33:51,n***爸,不错的奶粉，比超市的便宜,5,新升级1段,,,57026169,2018-01-26 12:21:56
